Shift_ID,Worker_ID,Worker_Type,Store_ID,Shift_Date,Shift_Name,OD_Flag,Scheduled_Start,Scheduled_End,Actual_Login,Actual_Logout,Attendance_Status,Scheduled_Hours,Logged_Hours
SH00000145,R_DS001_149,Rider,DS001,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000146,R_DS001_151,Rider,DS001,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,,,Absent,9.0,0.0
SH00000147,R_DS001_152,Rider,DS001,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000148,R_DS001_154,Rider,DS001,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000149,R_DS001_155,Rider,DS001,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000150,R_DS001_156,Rider,DS001,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000151,R_DS001_158,Rider,DS001,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000152,R_DS001_159,Rider,DS001,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000153,R_DS001_160,Rider,DS001,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000154,R_DS001_162,Rider,DS001,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000155,R_DS001_163,Rider,DS001,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:33:00,2026-07-01 09:00:00,Late,9.0,8.45
SH00000156,R_DS001_165,Rider,DS001,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:42:00,2026-07-02 01:00:00,Late,9.0,8.3
SH00000157,P_DS002_001,Picker,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000158,P_DS002_002,Picker,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000159,P_DS002_004,Picker,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000160,P_DS002_005,Picker,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000161,P_DS002_006,Picker,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,,,Absent,9.0,0.0
SH00000162,P_DS002_007,Picker,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000163,P_DS002_008,Picker,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000164,P_DS002_009,Picker,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000165,P_DS002_011,Picker,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000166,P_DS002_012,Picker,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000167,P_DS002_013,Picker,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000168,P_DS002_014,Picker,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000169,P_DS002_015,Picker,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000170,P_DS002_016,Picker,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000171,P_DS002_018,Picker,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000172,P_DS002_019,Picker,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000173,P_DS002_020,Picker,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000174,P_DS002_021,Picker,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,,,Absent,9.0,0.0
SH00000175,P_DS002_022,Picker,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000176,P_DS002_023,Picker,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000177,P_DS002_025,Picker,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,,,Absent,9.0,0.0
SH00000178,P_DS002_026,Picker,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000179,P_DS002_027,Picker,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000180,P_DS002_028,Picker,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000181,P_DS002_029,Picker,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000182,P_DS002_030,Picker,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000183,P_DS002_032,Picker,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000184,P_DS002_033,Picker,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000185,P_DS002_034,Picker,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000186,R_DS002_001,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000187,R_DS002_002,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,,,Absent,9.0,0.0
SH00000188,R_DS002_004,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000189,R_DS002_005,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000190,R_DS002_006,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000191,R_DS002_007,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000192,R_DS002_008,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000193,R_DS002_009,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,,,Absent,9.0,0.0
SH00000194,R_DS002_011,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,,,Absent,9.0,0.0
SH00000195,R_DS002_012,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000196,R_DS002_013,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:23:00,2026-07-01 09:00:00,Late,9.0,8.616666666666667
SH00000197,R_DS002_014,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:29:00,2026-07-01 17:00:00,Late,9.0,8.516666666666667
SH00000198,R_DS002_015,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,,,Absent,9.0,0.0
SH00000199,R_DS002_016,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000200,R_DS002_018,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000201,R_DS002_019,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000202,R_DS002_020,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000203,R_DS002_021,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,,,Absent,9.0,0.0
SH00000204,R_DS002_022,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000205,R_DS002_023,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:35:00,2026-07-01 17:00:00,Late,9.0,8.416666666666666
SH00000206,R_DS002_025,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:27:00,2026-07-01 09:00:00,Late,9.0,8.55
SH00000207,R_DS002_027,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000208,R_DS002_028,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,,,Absent,9.0,0.0
SH00000209,R_DS002_029,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,,,Absent,9.0,0.0
SH00000210,R_DS002_030,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000211,R_DS002_032,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000212,R_DS002_033,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000213,R_DS002_034,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000214,R_DS002_035,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,,,Absent,9.0,0.0
SH00000215,R_DS002_036,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:22:00,2026-07-02 01:00:00,Late,9.0,8.633333333333333
SH00000216,R_DS002_037,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000217,R_DS002_039,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000218,R_DS002_040,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000219,R_DS002_041,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000220,R_DS002_042,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000221,R_DS002_043,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000222,R_DS002_044,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000223,R_DS002_046,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000224,R_DS002_047,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000225,R_DS002_048,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000226,R_DS002_049,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000227,R_DS002_050,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000228,R_DS002_051,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:13:00,2026-07-02 01:00:00,Late,9.0,8.783333333333333
SH00000229,R_DS002_053,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,,,Absent,9.0,0.0
SH00000230,R_DS002_054,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000231,R_DS002_055,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000232,R_DS002_056,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000233,R_DS002_057,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000234,R_DS002_058,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000235,R_DS002_060,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000236,R_DS002_061,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000237,R_DS002_063,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000238,R_DS002_064,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000239,R_DS002_065,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,,,Absent,9.0,0.0
SH00000240,R_DS002_067,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000241,R_DS002_068,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000242,R_DS002_070,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:33:00,2026-07-01 09:00:00,Late,9.0,8.45
SH00000243,R_DS002_071,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000244,R_DS002_072,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:17:00,2026-07-02 01:00:00,Late,9.0,8.716666666666667
SH00000245,R_DS002_075,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000246,R_DS002_076,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000247,R_DS002_077,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000248,R_DS002_078,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000249,R_DS002_079,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000250,R_DS002_082,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000251,R_DS002_083,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 16:16:00,Early Logout,9.0,8.266666666666667
SH00000252,R_DS002_084,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 00:27:00,Early Logout,9.0,8.45
SH00000253,R_DS002_085,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000254,R_DS002_086,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,,,Absent,9.0,0.0
SH00000255,R_DS002_088,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000256,R_DS002_089,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000257,R_DS002_090,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000258,R_DS002_091,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000259,R_DS002_092,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000260,R_DS002_093,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000261,R_DS002_095,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000262,R_DS002_096,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000263,R_DS002_097,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000264,R_DS002_100,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000265,R_DS002_102,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,,,Absent,9.0,0.0
SH00000266,R_DS002_103,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000267,R_DS002_104,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000268,R_DS002_105,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000269,R_DS002_106,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000270,R_DS002_107,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000271,R_DS002_109,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000272,R_DS002_110,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,,,Absent,9.0,0.0
SH00000273,R_DS002_111,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 00:24:00,Early Logout,9.0,8.4
SH00000274,R_DS002_112,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000275,R_DS002_113,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000276,R_DS002_114,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000277,R_DS002_116,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 16:30:00,Early Logout,9.0,8.5
SH00000278,R_DS002_117,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000279,R_DS002_118,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000280,R_DS002_119,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000281,R_DS002_120,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000282,R_DS002_121,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,,,Absent,9.0,0.0
SH00000283,R_DS002_123,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000284,R_DS002_125,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000285,R_DS002_126,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
SH00000286,R_DS002_127,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,2026-07-01 00:00:00,2026-07-01 09:00:00,Present,9.0,9.0
SH00000287,R_DS002_128,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,2026-07-01 08:00:00,2026-07-01 17:00:00,Present,9.0,9.0
SH00000288,R_DS002_130,Rider,DS002,2026-07-01,Night,False,2026-07-01 00:00:00,2026-07-01 09:00:00,,,Absent,9.0,0.0
SH00000289,R_DS002_131,Rider,DS002,2026-07-01,Morning,False,2026-07-01 08:00:00,2026-07-01 17:00:00,,,Absent,9.0,0.0
SH00000290,R_DS002_132,Rider,DS002,2026-07-01,Evening,False,2026-07-01 16:00:00,2026-07-02 01:00:00,2026-07-01 16:00:00,2026-07-02 01:00:00,Present,9.0,9.0
