Assignment_ID,Order_ID,Rider_ID,Rider_Shift_ID,Assigned_Time
RA_ORD000000327,ORD000000327,R_DS001_011,SH00000039,2026-07-01 09:01:29.000000000
RA_ORD000000325,ORD000000325,R_DS001_047,SH00000064,2026-07-01 09:01:42.000000000
RA_ORD000000311,ORD000000311,R_DS001_050,SH00000067,2026-07-01 09:02:02.000000000
RA_ORD000000314,ORD000000314,R_DS001_053,SH00000069,2026-07-01 09:02:16.000000000
RA_ORD000000305,ORD000000305,R_DS001_065,SH00000078,2026-07-01 09:02:27.000000000
RA_ORD000000338,ORD000000338,R_DS001_068,SH00000080,2026-07-01 09:02:31.000000000
RA_ORD000000308,ORD000000308,R_DS001_014,SH00000041,2026-07-01 09:04:01.000000000
RA_ORD000000306,ORD000000306,R_DS001_074,SH00000084,2026-07-01 09:04:02.000000000
RA_ORD000000292,ORD000000292,R_DS001_077,SH00000087,2026-07-01 09:04:05.000000000
RA_ORD000000334,ORD000000334,R_DS001_083,SH00000092,2026-07-01 09:04:40.000000000
RA_ORD000000307,ORD000000307,R_DS001_086,SH00000095,2026-07-01 09:04:59.000000000
RA_ORD000000320,ORD000000320,R_DS001_089,SH00000097,2026-07-01 09:05:14.000000000
RA_ORD000000302,ORD000000302,R_DS001_002,SH00000033,2026-07-01 09:06:35.000000000
RA_ORD000000336,ORD000000336,R_DS001_026,SH00000051,2026-07-01 09:06:51.000000000
RA_ORD000000300,ORD000000300,R_DS001_095,SH00000102,2026-07-01 09:07:10.000000000
RA_ORD000000324,ORD000000324,R_DS001_008,SH00000037,2026-07-01 09:08:04.000000000
RA_ORD000000303,ORD000000303,R_DS001_098,SH00000104,2026-07-01 09:08:18.000000000
RA_ORD000000304,ORD000000304,R_DS001_020,SH00000046,2026-07-01 09:09:04.000000000
RA_ORD000000315,ORD000000315,R_DS001_032,SH00000055,2026-07-01 09:09:55.000000000
RA_ORD000000312,ORD000000312,R_DS001_035,SH00000057,2026-07-01 09:10:02.000000000
RA_ORD000000310,ORD000000310,R_DS001_065,SH00000078,2026-07-01 09:10:21.000000000
RA_ORD000000328,ORD000000328,R_DS001_104,SH00000109,2026-07-01 09:10:36.000000000
RA_ORD000000340,ORD000000340,R_DS001_044,SH00000063,2026-07-01 09:12:10.000000000
RA_ORD000000293,ORD000000293,R_DS001_077,SH00000087,2026-07-01 09:12:43.000000000
RA_ORD000000341,ORD000000341,R_DS001_011,SH00000039,2026-07-01 09:13:37.000000000
RA_ORD000000313,ORD000000313,R_DS001_023,SH00000049,2026-07-01 09:13:43.000000000
RA_ORD000000317,ORD000000317,R_DS001_047,SH00000064,2026-07-01 09:14:03.000000000
RA_ORD000000322,ORD000000322,R_DS001_107,SH00000112,2026-07-01 09:14:08.000000000
RA_ORD000000319,ORD000000319,R_DS001_089,SH00000097,2026-07-01 09:14:47.000000000
RA_ORD000000326,ORD000000326,R_DS001_083,SH00000092,2026-07-01 09:16:20.000000000
RA_ORD000000331,ORD000000331,R_DS001_110,SH00000114,2026-07-01 09:16:27.000000000
RA_ORD000000339,ORD000000339,R_DS001_113,SH00000117,2026-07-01 09:16:32.000000000
RA_ORD000000329,ORD000000329,R_DS001_116,SH00000119,2026-07-01 09:16:35.000000000
RA_ORD000000335,ORD000000335,R_DS001_014,SH00000041,2026-07-01 09:17:09.000000000
RA_ORD000000323,ORD000000323,R_DS001_068,SH00000080,2026-07-01 09:17:23.000000000
RA_ORD000000299,ORD000000299,R_DS001_008,SH00000037,2026-07-01 09:18:50.000000000
RA_ORD000000321,ORD000000321,R_DS001_026,SH00000051,2026-07-01 09:19:01.000000000
RA_ORD000000318,ORD000000318,R_DS001_050,SH00000067,2026-07-01 09:19:05.000000000
RA_ORD000000294,ORD000000294,R_DS001_086,SH00000095,2026-07-01 09:19:11.000000000
RA_ORD000000291,ORD000000291,R_DS001_002,SH00000033,2026-07-01 09:20:18.000000000
RA_ORD000000298,ORD000000298,R_DS001_035,SH00000057,2026-07-01 09:20:26.000000000
RA_ORD000000301,ORD000000301,R_DS001_053,SH00000069,2026-07-01 09:21:26.000000000
RA_ORD000000290,ORD000000290,R_DS001_020,SH00000046,2026-07-01 09:22:54.000000000
RA_ORD000000330,ORD000000330,R_DS001_065,SH00000078,2026-07-01 09:23:00.000000000
RA_ORD000000296,ORD000000296,R_DS001_044,SH00000063,2026-07-01 09:24:39.000000000
RA_ORD000000316,ORD000000316,R_DS001_047,SH00000064,2026-07-01 09:24:59.000000000
RA_ORD000000332,ORD000000332,R_DS001_074,SH00000084,2026-07-01 09:25:04.000000000
RA_ORD000000333,ORD000000333,R_DS001_011,SH00000039,2026-07-01 09:27:10.000000000
RA_ORD000000309,ORD000000309,R_DS001_032,SH00000055,2026-07-01 09:27:19.000000000
RA_ORD000000295,ORD000000295,R_DS001_068,SH00000080,2026-07-01 09:27:23.000000000
RA_ORD000000337,ORD000000337,R_DS001_077,SH00000087,2026-07-01 09:27:34.000000000
RA_ORD000000375,ORD000000375,R_DS001_008,SH00000037,2026-07-01 09:31:13.000000000
RA_ORD000000374,ORD000000374,R_DS001_023,SH00000049,2026-07-01 09:31:18.000000000
RA_ORD000000369,ORD000000369,R_DS001_074,SH00000084,2026-07-01 09:31:26.000000000
RA_ORD000000342,ORD000000342,R_DS001_035,SH00000057,2026-07-01 09:31:58.000000000
RA_ORD000000388,ORD000000388,R_DS001_083,SH00000092,2026-07-01 09:33:10.000000000
RA_ORD000000350,ORD000000350,R_DS001_002,SH00000033,2026-07-01 09:33:24.000000000
RA_ORD000000372,ORD000000372,R_DS001_065,SH00000078,2026-07-01 09:33:34.000000000
RA_ORD000000349,ORD000000349,R_DS001_086,SH00000095,2026-07-01 09:34:03.000000000
RA_ORD000000344,ORD000000344,R_DS001_089,SH00000097,2026-07-01 09:34:10.000000000
RA_ORD000000380,ORD000000380,R_DS001_095,SH00000102,2026-07-01 09:34:28.000000000
RA_ORD000000382,ORD000000382,R_DS001_026,SH00000051,2026-07-01 09:34:41.000000000
RA_ORD000000379,ORD000000379,R_DS001_098,SH00000104,2026-07-01 09:34:43.000000000
RA_ORD000000361,ORD000000361,R_DS001_011,SH00000039,2026-07-01 09:35:26.000000000
RA_ORD000000355,ORD000000355,R_DS001_050,SH00000067,2026-07-01 09:35:55.000000000
RA_ORD000000364,ORD000000364,R_DS001_104,SH00000109,2026-07-01 09:36:00.000000000
RA_ORD000000360,ORD000000360,R_DS001_014,SH00000041,2026-07-01 09:36:58.000000000
RA_ORD000000348,ORD000000348,R_DS001_053,SH00000069,2026-07-01 09:37:29.000000000
RA_ORD000000366,ORD000000366,R_DS001_077,SH00000087,2026-07-01 09:37:51.000000000
RA_ORD000000376,ORD000000376,R_DS001_107,SH00000112,2026-07-01 09:38:12.000000000
RA_ORD000000357,ORD000000357,R_DS001_020,SH00000046,2026-07-01 09:39:10.000000000
RA_ORD000000362,ORD000000362,R_DS001_032,SH00000055,2026-07-01 09:39:10.000000000
RA_ORD000000367,ORD000000367,R_DS001_110,SH00000114,2026-07-01 09:39:16.000000000
RA_ORD000000347,ORD000000347,R_DS001_008,SH00000037,2026-07-01 09:42:10.000000000
RA_ORD000000343,ORD000000343,R_DS001_026,SH00000051,2026-07-01 09:42:31.000000000
RA_ORD000000363,ORD000000363,R_DS001_044,SH00000063,2026-07-01 09:42:39.000000000
RA_ORD000000368,ORD000000368,R_DS001_047,SH00000064,2026-07-01 09:42:45.000000000
RA_ORD000000387,ORD000000387,R_DS001_011,SH00000039,2026-07-01 09:43:20.000000000
RA_ORD000000346,ORD000000346,R_DS001_065,SH00000078,2026-07-01 09:43:51.000000000
RA_ORD000000356,ORD000000356,R_DS001_068,SH00000080,2026-07-01 09:44:28.000000000
RA_ORD000000377,ORD000000377,R_DS001_074,SH00000084,2026-07-01 09:44:42.000000000
RA_ORD000000345,ORD000000345,R_DS001_023,SH00000049,2026-07-01 09:47:15.000000000
RA_ORD000000383,ORD000000383,R_DS001_002,SH00000033,2026-07-01 09:48:10.000000000
RA_ORD000000385,ORD000000385,R_DS001_020,SH00000046,2026-07-01 09:48:24.000000000
RA_ORD000000389,ORD000000389,R_DS001_032,SH00000055,2026-07-01 09:48:24.000000000
RA_ORD000000353,ORD000000353,R_DS001_035,SH00000057,2026-07-01 09:48:50.000000000
RA_ORD000000390,ORD000000390,R_DS001_050,SH00000067,2026-07-01 09:48:56.000000000
RA_ORD000000354,ORD000000354,R_DS001_053,SH00000069,2026-07-01 09:49:24.000000000
RA_ORD000000352,ORD000000352,R_DS001_083,SH00000092,2026-07-01 09:49:57.000000000
RA_ORD000000384,ORD000000384,R_DS001_086,SH00000095,2026-07-01 09:50:09.000000000
RA_ORD000000351,ORD000000351,R_DS001_014,SH00000041,2026-07-01 09:52:01.000000000
RA_ORD000000359,ORD000000359,R_DS001_047,SH00000064,2026-07-01 09:52:05.000000000
RA_ORD000000378,ORD000000378,R_DS001_089,SH00000097,2026-07-01 09:52:49.000000000
RA_ORD000000386,ORD000000386,R_DS001_044,SH00000063,2026-07-01 09:53:11.000000000
RA_ORD000000365,ORD000000365,R_DS001_095,SH00000102,2026-07-01 09:55:11.000000000
RA_ORD000000371,ORD000000371,R_DS001_008,SH00000037,2026-07-01 09:56:11.000000000
RA_ORD000000370,ORD000000370,R_DS001_065,SH00000078,2026-07-01 09:56:58.000000000
RA_ORD000000373,ORD000000373,R_DS001_098,SH00000104,2026-07-01 09:57:03.000000000
RA_ORD000000381,ORD000000381,R_DS001_002,SH00000033,2026-07-01 09:58:04.000000000
RA_ORD000000358,ORD000000358,R_DS001_011,SH00000039,2026-07-01 09:59:04.000000000
RA_ORD000000396,ORD000000396,R_DS001_023,SH00000049,2026-07-01 10:00:01.000000000
RA_ORD000000428,ORD000000428,R_DS001_026,SH00000051,2026-07-01 10:00:02.000000000
RA_ORD000000398,ORD000000398,R_DS001_032,SH00000055,2026-07-01 10:01:30.000000000
RA_ORD000000430,ORD000000430,R_DS001_050,SH00000067,2026-07-01 10:02:55.000000000
RA_ORD000000395,ORD000000395,R_DS001_053,SH00000069,2026-07-01 10:03:41.000000000
RA_ORD000000409,ORD000000409,R_DS001_035,SH00000057,2026-07-01 10:03:45.000000000
RA_ORD000000404,ORD000000404,R_DS001_068,SH00000080,2026-07-01 10:04:46.000000000
RA_ORD000000423,ORD000000423,R_DS001_020,SH00000046,2026-07-01 10:05:04.000000000
RA_ORD000000416,ORD000000416,R_DS001_074,SH00000084,2026-07-01 10:05:52.000000000
RA_ORD000000425,ORD000000425,R_DS001_077,SH00000087,2026-07-01 10:07:06.000000000
RA_ORD000000422,ORD000000422,R_DS001_014,SH00000041,2026-07-01 10:08:32.000000000
RA_ORD000000413,ORD000000413,R_DS001_047,SH00000064,2026-07-01 10:08:35.000000000
RA_ORD000000421,ORD000000421,R_DS001_083,SH00000092,2026-07-01 10:08:47.000000000
RA_ORD000000401,ORD000000401,R_DS001_008,SH00000037,2026-07-01 10:10:14.000000000
RA_ORD000000405,ORD000000405,R_DS001_011,SH00000039,2026-07-01 10:10:25.000000000
RA_ORD000000407,ORD000000407,R_DS001_032,SH00000055,2026-07-01 10:10:34.000000000
RA_ORD000000418,ORD000000418,R_DS001_044,SH00000063,2026-07-01 10:10:42.000000000
RA_ORD000000391,ORD000000391,R_DS001_002,SH00000033,2026-07-01 10:12:16.000000000
RA_ORD000000417,ORD000000417,R_DS001_065,SH00000078,2026-07-01 10:12:55.000000000
RA_ORD000000406,ORD000000406,R_DS001_023,SH00000049,2026-07-01 10:14:28.000000000
RA_ORD000000402,ORD000000402,R_DS001_014,SH00000041,2026-07-01 10:16:25.000000000
RA_ORD000000410,ORD000000410,R_DS001_026,SH00000051,2026-07-01 10:16:39.000000000
RA_ORD000000411,ORD000000411,R_DS001_035,SH00000057,2026-07-01 10:16:51.000000000
RA_ORD000000397,ORD000000397,R_DS001_068,SH00000080,2026-07-01 10:17:37.000000000
RA_ORD000000429,ORD000000429,R_DS001_086,SH00000095,2026-07-01 10:17:43.000000000
RA_ORD000000394,ORD000000394,R_DS001_020,SH00000046,2026-07-01 10:18:26.000000000
RA_ORD000000393,ORD000000393,R_DS001_047,SH00000064,2026-07-01 10:19:51.000000000
RA_ORD000000419,ORD000000419,R_DS001_050,SH00000067,2026-07-01 10:21:08.000000000
RA_ORD000000392,ORD000000392,R_DS001_002,SH00000033,2026-07-01 10:22:05.000000000
RA_ORD000000408,ORD000000408,R_DS001_032,SH00000055,2026-07-01 10:22:09.000000000
RA_ORD000000400,ORD000000400,R_DS001_053,SH00000069,2026-07-01 10:22:20.000000000
RA_ORD000000412,ORD000000412,R_DS001_011,SH00000039,2026-07-01 10:23:45.000000000
RA_ORD000000420,ORD000000420,R_DS001_044,SH00000063,2026-07-01 10:24:51.000000000
RA_ORD000000427,ORD000000427,R_DS001_008,SH00000037,2026-07-01 10:25:18.000000000
RA_ORD000000403,ORD000000403,R_DS001_074,SH00000084,2026-07-01 10:25:37.000000000
RA_ORD000000424,ORD000000424,R_DS001_077,SH00000087,2026-07-01 10:25:47.000000000
RA_ORD000000414,ORD000000414,R_DS001_083,SH00000092,2026-07-01 10:25:56.000000000
RA_ORD000000426,ORD000000426,R_DS001_065,SH00000078,2026-07-01 10:26:55.000000000
RA_ORD000000415,ORD000000415,R_DS001_089,SH00000097,2026-07-01 10:27:34.000000000
RA_ORD000000399,ORD000000399,R_DS001_095,SH00000102,2026-07-01 10:27:56.000000000
RA_ORD000000432,ORD000000432,R_DS001_023,SH00000049,2026-07-01 10:30:41.000000000
RA_ORD000000448,ORD000000448,R_DS001_020,SH00000046,2026-07-01 10:32:03.000000000
RA_ORD000000434,ORD000000434,R_DS001_002,SH00000033,2026-07-01 10:32:08.000000000
RA_ORD000000460,ORD000000460,R_DS001_011,SH00000039,2026-07-01 10:32:21.000000000
RA_ORD000000469,ORD000000469,R_DS001_014,SH00000041,2026-07-01 10:33:12.000000000
RA_ORD000000455,ORD000000455,R_DS001_026,SH00000051,2026-07-01 10:33:55.000000000
RA_ORD000000431,ORD000000431,R_DS001_035,SH00000057,2026-07-01 10:34:00.000000000
RA_ORD000000452,ORD000000452,R_DS001_050,SH00000067,2026-07-01 10:34:53.000000000
RA_ORD000000454,ORD000000454,R_DS001_008,SH00000037,2026-07-01 10:35:39.000000000
RA_ORD000000447,ORD000000447,R_DS001_032,SH00000055,2026-07-01 10:35:51.000000000
RA_ORD000000450,ORD000000450,R_DS001_047,SH00000064,2026-07-01 10:36:07.000000000
RA_ORD000000437,ORD000000437,R_DS001_053,SH00000069,2026-07-01 10:36:09.000000000
RA_ORD000000443,ORD000000443,R_DS001_065,SH00000078,2026-07-01 10:39:13.000000000
RA_ORD000000436,ORD000000436,R_DS001_044,SH00000063,2026-07-01 10:40:07.000000000
RA_ORD000000440,ORD000000440,R_DS001_068,SH00000080,2026-07-01 10:40:52.000000000
RA_ORD000000438,ORD000000438,R_DS001_074,SH00000084,2026-07-01 10:41:13.000000000
RA_ORD000000462,ORD000000462,R_DS001_077,SH00000087,2026-07-01 10:41:18.000000000
RA_ORD000000444,ORD000000444,R_DS001_083,SH00000092,2026-07-01 10:42:24.000000000
RA_ORD000000449,ORD000000449,R_DS001_086,SH00000095,2026-07-01 10:42:35.000000000
RA_ORD000000459,ORD000000459,R_DS001_011,SH00000039,2026-07-01 10:43:38.000000000
RA_ORD000000439,ORD000000439,R_DS001_089,SH00000097,2026-07-01 10:43:43.000000000
RA_ORD000000442,ORD000000442,R_DS001_023,SH00000049,2026-07-01 10:44:25.000000000
RA_ORD000000466,ORD000000466,R_DS001_095,SH00000102,2026-07-01 10:44:28.000000000
RA_ORD000000451,ORD000000451,R_DS001_002,SH00000033,2026-07-01 10:44:53.000000000
RA_ORD000000465,ORD000000465,R_DS001_098,SH00000104,2026-07-01 10:45:08.000000000
RA_ORD000000470,ORD000000470,R_DS001_020,SH00000046,2026-07-01 10:46:15.000000000
RA_ORD000000457,ORD000000457,R_DS001_008,SH00000037,2026-07-01 10:48:16.000000000
RA_ORD000000463,ORD000000463,R_DS001_014,SH00000041,2026-07-01 10:49:50.000000000
RA_ORD000000441,ORD000000441,R_DS001_026,SH00000051,2026-07-01 10:51:16.000000000
RA_ORD000000435,ORD000000435,R_DS001_032,SH00000055,2026-07-01 10:51:44.000000000
RA_ORD000000453,ORD000000453,R_DS001_035,SH00000057,2026-07-01 10:52:04.000000000
RA_ORD000000471,ORD000000471,R_DS001_044,SH00000063,2026-07-01 10:53:39.000000000
RA_ORD000000468,ORD000000468,R_DS001_047,SH00000064,2026-07-01 10:53:54.000000000
RA_ORD000000456,ORD000000456,R_DS001_050,SH00000067,2026-07-01 10:54:05.000000000
RA_ORD000000445,ORD000000445,R_DS001_011,SH00000039,2026-07-01 10:55:36.000000000
RA_ORD000000461,ORD000000461,R_DS001_053,SH00000069,2026-07-01 10:56:13.000000000
RA_ORD000000446,ORD000000446,R_DS001_065,SH00000078,2026-07-01 10:56:55.000000000
RA_ORD000000467,ORD000000467,R_DS001_002,SH00000033,2026-07-01 10:57:14.000000000
RA_ORD000000464,ORD000000464,R_DS001_068,SH00000080,2026-07-01 10:57:19.000000000
RA_ORD000000458,ORD000000458,R_DS001_074,SH00000084,2026-07-01 10:57:58.000000000
RA_ORD000000433,ORD000000433,R_DS001_008,SH00000037,2026-07-01 10:59:35.000000000
RA_ORD000000515,ORD000000515,R_DS001_023,SH00000049,2026-07-01 11:00:03.000000000
RA_ORD000000483,ORD000000483,R_DS001_077,SH00000087,2026-07-01 11:00:06.000000000
RA_ORD000000519,ORD000000519,R_DS001_083,SH00000092,2026-07-01 11:00:30.000000000
RA_ORD000000517,ORD000000517,R_DS001_086,SH00000095,2026-07-01 11:01:20.000000000
RA_ORD000000488,ORD000000488,R_DS001_014,SH00000041,2026-07-01 11:01:59.000000000
RA_ORD000000485,ORD000000485,R_DS001_020,SH00000046,2026-07-01 11:04:51.000000000
RA_ORD000000524,ORD000000524,R_DS001_026,SH00000051,2026-07-01 11:05:10.000000000
RA_ORD000000487,ORD000000487,R_DS001_047,SH00000064,2026-07-01 11:05:27.000000000
RA_ORD000000477,ORD000000477,R_DS001_089,SH00000097,2026-07-01 11:05:28.000000000
RA_ORD000000518,ORD000000518,R_DS001_095,SH00000102,2026-07-01 11:05:35.000000000
RA_ORD000000493,ORD000000493,R_DS001_044,SH00000063,2026-07-01 11:06:17.000000000
RA_ORD000000508,ORD000000508,R_DS001_035,SH00000057,2026-07-01 11:06:52.000000000
RA_ORD000000482,ORD000000482,R_DS001_053,SH00000069,2026-07-01 11:07:25.000000000
RA_ORD000000496,ORD000000496,R_DS001_011,SH00000039,2026-07-01 11:08:21.000000000
RA_ORD000000480,ORD000000480,R_DS001_032,SH00000055,2026-07-01 11:08:44.000000000
RA_ORD000000514,ORD000000514,R_DS001_050,SH00000067,2026-07-01 11:09:03.000000000
RA_ORD000000474,ORD000000474,R_DS001_065,SH00000078,2026-07-01 11:09:07.000000000
RA_ORD000000512,ORD000000512,R_DS001_002,SH00000033,2026-07-01 11:09:28.000000000
RA_ORD000000484,ORD000000484,R_DS001_014,SH00000041,2026-07-01 11:09:30.000000000
RA_ORD000000472,ORD000000472,R_DS001_074,SH00000084,2026-07-01 11:10:48.000000000
RA_ORD000000478,ORD000000478,R_DS001_023,SH00000049,2026-07-01 11:11:33.000000000
RA_ORD000000475,ORD000000475,R_DS001_086,SH00000095,2026-07-01 11:11:37.000000000
RA_ORD000000479,ORD000000479,R_DS001_098,SH00000104,2026-07-01 11:11:37.000000000
RA_ORD000000494,ORD000000494,R_DS001_104,SH00000109,2026-07-01 11:12:25.000000000
RA_ORD000000500,ORD000000500,R_DS001_020,SH00000046,2026-07-01 11:12:42.000000000
RA_ORD000000499,ORD000000499,R_DS001_077,SH00000087,2026-07-01 11:12:57.000000000
RA_ORD000000498,ORD000000498,R_DS001_107,SH00000112,2026-07-01 11:13:33.000000000
RA_ORD000000502,ORD000000502,R_DS001_047,SH00000064,2026-07-01 11:13:51.000000000
RA_ORD000000523,ORD000000523,R_DS001_068,SH00000080,2026-07-01 11:14:01.000000000
RA_ORD000000501,ORD000000501,R_DS001_044,SH00000063,2026-07-01 11:14:48.000000000
RA_ORD000000503,ORD000000503,R_DS001_026,SH00000051,2026-07-01 11:17:49.000000000
RA_ORD000000497,ORD000000497,R_DS001_083,SH00000092,2026-07-01 11:17:51.000000000
RA_ORD000000521,ORD000000521,R_DS001_008,SH00000037,2026-07-01 11:18:28.000000000
RA_ORD000000509,ORD000000509,R_DS001_011,SH00000039,2026-07-01 11:18:33.000000000
RA_ORD000000526,ORD000000526,R_DS001_035,SH00000057,2026-07-01 11:19:17.000000000
RA_ORD000000504,ORD000000504,R_DS001_089,SH00000097,2026-07-01 11:19:31.000000000
RA_ORD000000486,ORD000000486,R_DS001_002,SH00000033,2026-07-01 11:20:24.000000000
RA_ORD000000525,ORD000000525,R_DS001_032,SH00000055,2026-07-01 11:20:47.000000000
RA_ORD000000511,ORD000000511,R_DS001_053,SH00000069,2026-07-01 11:20:53.000000000
RA_ORD000000510,ORD000000510,R_DS001_050,SH00000067,2026-07-01 11:21:17.000000000
RA_ORD000000476,ORD000000476,R_DS001_077,SH00000087,2026-07-01 11:21:34.000000000
RA_ORD000000473,ORD000000473,R_DS001_095,SH00000102,2026-07-01 11:22:02.000000000
RA_ORD000000506,ORD000000506,R_DS001_107,SH00000112,2026-07-01 11:22:35.000000000
RA_ORD000000507,ORD000000507,R_DS001_110,SH00000114,2026-07-01 11:23:21.000000000
RA_ORD000000481,ORD000000481,R_DS001_086,SH00000095,2026-07-01 11:24:01.000000000
RA_ORD000000490,ORD000000490,R_DS001_104,SH00000109,2026-07-01 11:25:39.000000000
RA_ORD000000489,ORD000000489,R_DS001_098,SH00000104,2026-07-01 11:26:26.000000000
RA_ORD000000513,ORD000000513,R_DS001_113,SH00000117,2026-07-01 11:26:26.000000000
RA_ORD000000505,ORD000000505,R_DS001_116,SH00000119,2026-07-01 11:26:45.000000000
RA_ORD000000520,ORD000000520,R_DS001_008,SH00000037,2026-07-01 11:27:53.000000000
RA_ORD000000492,ORD000000492,R_DS001_047,SH00000064,2026-07-01 11:27:58.000000000
RA_ORD000000522,ORD000000522,R_DS001_023,SH00000049,2026-07-01 11:28:29.000000000
RA_ORD000000491,ORD000000491,R_DS001_014,SH00000041,2026-07-01 11:28:32.000000000
RA_ORD000000516,ORD000000516,R_DS001_089,SH00000097,2026-07-01 11:28:33.000000000
RA_ORD000000495,ORD000000495,R_DS001_020,SH00000046,2026-07-01 11:29:01.000000000
RA_ORD000000548,ORD000000548,R_DS001_026,SH00000051,2026-07-01 11:30:01.000000000
RA_ORD000000550,ORD000000550,R_DS001_065,SH00000078,2026-07-01 11:30:08.000000000
RA_ORD000000586,ORD000000586,R_DS001_074,SH00000084,2026-07-01 11:30:27.000000000
RA_ORD000000592,ORD000000592,R_DS001_053,SH00000069,2026-07-01 11:30:42.000000000
RA_ORD000000568,ORD000000568,R_DS001_032,SH00000055,2026-07-01 11:31:01.000000000
RA_ORD000000544,ORD000000544,R_DS001_119,SH00000121,2026-07-01 11:31:05.000000000
RA_ORD000000562,ORD000000562,R_DS001_068,SH00000080,2026-07-01 11:31:32.000000000
RA_ORD000000536,ORD000000536,R_DS001_011,SH00000039,2026-07-01 11:32:43.000000000
RA_ORD000000553,ORD000000553,R_DS001_035,SH00000057,2026-07-01 11:33:14.000000000
RA_ORD000000531,ORD000000531,R_DS001_095,SH00000102,2026-07-01 11:33:21.000000000
RA_ORD000000537,ORD000000537,R_DS001_044,SH00000063,2026-07-01 11:34:42.000000000
RA_ORD000000527,ORD000000527,R_DS001_050,SH00000067,2026-07-01 11:34:50.000000000
RA_ORD000000572,ORD000000572,R_DS001_077,SH00000087,2026-07-01 11:35:38.000000000
RA_ORD000000554,ORD000000554,R_DS001_098,SH00000104,2026-07-01 11:35:59.000000000
RA_ORD000000546,ORD000000546,R_DS001_002,SH00000033,2026-07-01 11:36:39.000000000
RA_ORD000000560,ORD000000560,R_DS001_086,SH00000095,2026-07-01 11:36:41.000000000
RA_ORD000000587,ORD000000587,R_DS001_023,SH00000049,2026-07-01 11:36:51.000000000
RA_ORD000000588,ORD000000588,R_DS001_083,SH00000092,2026-07-01 11:37:14.000000000
RA_ORD000000573,ORD000000573,R_DS001_107,SH00000112,2026-07-01 11:37:53.000000000
RA_ORD000000571,ORD000000571,R_DS001_110,SH00000114,2026-07-01 11:38:24.000000000
RA_ORD000000558,ORD000000558,R_DS001_125,SH00000125,2026-07-01 11:38:26.000000000
RA_ORD000000582,ORD000000582,R_DS001_128,SH00000127,2026-07-01 11:38:34.000000000
RA_ORD000000538,ORD000000538,R_DS001_131,SH00000129,2026-07-01 11:38:39.000000000
