Issue_ID,Order_ID,Order_Item_ID,Store_ID,Product_ID,Issue_Type,Financial_Impact_INR,Probable_Process_Stage,Probable_Worker_ID,Root_Cause_Status,Resolution_Type
QI00000185,ORD000005857,ITEM0000021913,DS001,SKU0104,Missing Item,544.35,Inventory Accuracy / Putaway,P_DS001_011,Unconfirmed,Replacement
QI00000186,ORD000005872,ITEM0000021964,DS001,SKU0264,Damaged Item,26.89,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00000187,ORD000005872,ITEM0000021967,DS001,SKU0071,Damaged Item,241.58,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000188,ORD000005885,ITEM0000022017,DS001,SKU0019,Missing Item,277.78,Inventory Accuracy / Putaway,P_DS001_032,Unconfirmed,Replacement
QI00000189,ORD000005898,ITEM0000022077,DS001,SKU0193,Missing Item,647.18,Inventory Accuracy / Putaway,P_DS001_020,Unconfirmed,Refund
QI00000190,ORD000005918,ITEM0000022150,DS001,SKU0125,Damaged Item,109.95,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000191,ORD000005929,ITEM0000022199,DS001,SKU0280,Damaged Item,233.69,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000192,ORD000005976,ITEM0000022366,DS001,SKU0262,Missing Item,157.52,Inventory Accuracy / Putaway,P_DS001_020,Unconfirmed,Refund
QI00000193,ORD000006049,ITEM0000022640,DS001,SKU0255,Missing Item,65.38,Inventory Accuracy / Putaway,P_DS001_011,Unconfirmed,Refund
QI00000194,ORD000006072,ITEM0000022722,DS001,SKU0226,Missing Item,45.28,Inventory Accuracy / Putaway,P_DS001_011,Unconfirmed,Replacement
QI00000195,ORD000006075,ITEM0000022732,DS001,SKU0291,Damaged Item,294.78,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000196,ORD000006078,ITEM0000022739,DS001,SKU0204,Damaged Item,337.41,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000197,ORD000006102,ITEM0000022816,DS001,SKU0158,Missing Item,145.24,Inventory Accuracy / Putaway,P_DS001_035,Unconfirmed,Replacement
QI00000198,ORD000006114,ITEM0000022866,DS001,SKU0167,Missing Item,417.96,Inventory Accuracy / Putaway,P_DS001_023,Unconfirmed,Replacement
QI00000199,ORD000006154,ITEM0000023007,DS001,SKU0223,Missing Item,30.46,Inventory Accuracy / Putaway,P_DS001_032,Unconfirmed,Refund
QI00000200,ORD000006214,ITEM0000023238,DS001,SKU0019,Damaged Item,277.78,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00000201,ORD000006269,ITEM0000023436,DS001,SKU0007,Missing Item,166.16,Inventory Accuracy / Putaway,P_DS001_014,Unconfirmed,Refund
QI00000202,ORD000006282,ITEM0000023486,DS001,SKU0081,Missing Item,87.92,Inventory Accuracy / Putaway,P_DS001_011,Unconfirmed,Refund
QI00000203,ORD000006295,ITEM0000023543,DS001,SKU0198,Wrong Item,353.83,Shelf Placement / Picking Verification,P_DS001_032,Unconfirmed,Replacement
QI00000204,ORD000006301,ITEM0000023574,DS001,SKU0027,Wrong Item,261.37,Picking,P_DS001_002,Unconfirmed,Replacement
QI00000205,ORD000006305,ITEM0000023587,DS001,SKU0037,Missing Item,75.95,Inventory Accuracy / Putaway,P_DS001_020,Unconfirmed,Refund
QI00000206,ORD000006420,ITEM0000024010,DS001,SKU0189,Missing Item,458.54,Inventory Accuracy / Putaway,P_DS001_011,Unconfirmed,Refund
QI00000207,ORD000006432,ITEM0000024053,DS001,SKU0197,Missing Item,521.16,Inventory Accuracy / Putaway,P_DS001_014,Unconfirmed,Refund
QI00000208,ORD000006449,ITEM0000024122,DS001,SKU0025,Missing Item,811.98,Inventory Accuracy / Putaway,P_DS001_035,Unconfirmed,Refund
QI00000209,ORD000006456,ITEM0000024150,DS001,SKU0081,Missing Item,87.92,Inventory Accuracy / Putaway,P_DS001_017,Unconfirmed,Replacement
QI00000210,ORD000006487,ITEM0000024265,DS001,SKU0192,Missing Item,109.53,Inventory Accuracy / Putaway,P_DS001_029,Unconfirmed,Refund
QI00000211,ORD000006513,ITEM0000024368,DS001,SKU0058,Missing Item,264.03,Inventory Accuracy / Putaway,P_DS001_023,Unconfirmed,Refund
QI00000212,ORD000006514,ITEM0000024372,DS001,SKU0249,Wrong Item,978.52,Picking,P_DS001_029,Unconfirmed,Refund
QI00000213,ORD000006551,ITEM0000024504,DS001,SKU0208,Damaged Item,81.82,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000214,ORD000006590,ITEM0000024646,DS001,SKU0295,Missing Item,456.46,Inventory Accuracy / Putaway,P_DS001_017,Unconfirmed,Replacement
QI00000215,ORD000006597,ITEM0000024665,DS001,SKU0070,Missing Item,78.06,Inventory Accuracy / Putaway,P_DS001_011,Unconfirmed,Refund
QI00000216,ORD000006606,ITEM0000024687,DS001,SKU0045,Damaged Item,182.12,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000217,ORD000006649,ITEM0000024830,DS001,SKU0293,Missing Item,234.38,Inventory Accuracy / Putaway,P_DS001_015,Unconfirmed,Refund
QI00000218,ORD000006692,ITEM0000024983,DS001,SKU0084,Missing Item,111.02,Inventory Accuracy / Putaway,P_DS001_009,Unconfirmed,Replacement
QI00000219,ORD000006760,ITEM0000025216,DS001,SKU0119,Missing Item,364.04,Inventory Accuracy / Putaway,P_DS001_006,Unconfirmed,Replacement
QI00000220,ORD000006833,ITEM0000025491,DS001,SKU0247,Missing Item,187.96,Inventory Accuracy / Putaway,P_DS001_036,Unconfirmed,Refund
QI00000221,ORD000006869,ITEM0000025614,DS001,SKU0185,Missing Item,98.45,Inventory Accuracy / Putaway,P_DS001_036,Unconfirmed,Refund
QI00000222,ORD000006877,ITEM0000025646,DS001,SKU0270,Damaged Item,511.98,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000223,ORD000006889,ITEM0000025700,DS001,SKU0046,Wrong Item,736.54,Picking,P_DS001_021,Unconfirmed,Replacement
QI00000224,ORD000006894,ITEM0000025722,DS001,SKU0244,Damaged Item,67.15,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000225,ORD000006905,ITEM0000025771,DS001,SKU0063,Missing Item,189.87,Inventory Accuracy / Putaway,P_DS001_003,Unconfirmed,Refund
QI00000226,ORD000006909,ITEM0000025782,DS001,SKU0013,Wrong Item,286.53,Shelf Placement / Picking Verification,P_DS001_019,Unconfirmed,Refund
QI00000227,ORD000006966,ITEM0000025984,DS001,SKU0062,Wrong Item,1002.6,Shelf Placement / Picking Verification,P_DS001_024,Unconfirmed,Refund
QI00000228,ORD000006975,ITEM0000026021,DS001,SKU0201,Missing Item,162.36,Inventory Accuracy / Putaway,P_DS001_019,Unconfirmed,Refund
QI00000229,ORD000006980,ITEM0000026037,DS001,SKU0287,Damaged Item,193.29,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000230,ORD000007001,ITEM0000026129,DS001,SKU0191,Missing Item,1319.26,Inventory Accuracy / Putaway,P_DS001_024,Unconfirmed,Refund
QI00000231,ORD000007091,ITEM0000026464,DS001,SKU0038,Damaged Item,420.41,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00000232,ORD000007113,ITEM0000026551,DS001,SKU0163,Missing Item,262.05,Inventory Accuracy / Putaway,P_DS001_024,Unconfirmed,Refund
QI00000233,ORD000007119,ITEM0000026569,DS001,SKU0160,Wrong Item,431.6,Shelf Placement / Picking Verification,P_DS001_003,Unconfirmed,Refund
QI00000234,ORD000007161,ITEM0000026721,DS001,SKU0013,Damaged Item,573.06,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00000235,ORD000007166,ITEM0000026738,DS001,SKU0185,Wrong Item,98.45,Shelf Placement / Picking Verification,P_DS001_021,Unconfirmed,Refund
QI00000236,ORD000007199,ITEM0000026870,DS001,SKU0166,Wrong Item,493.94,Shelf Placement / Picking Verification,P_DS001_027,Unconfirmed,Replacement
QI00000237,ORD000007270,ITEM0000027146,DS001,SKU0182,Missing Item,285.66,Inventory Accuracy / Putaway,P_DS001_003,Unconfirmed,Replacement
QI00000238,ORD000007298,ITEM0000027249,DS001,SKU0114,Missing Item,116.74,Inventory Accuracy / Putaway,P_DS001_026,Unconfirmed,Refund
QI00000239,ORD000007360,ITEM0000027477,DS001,SKU0131,Missing Item,255.32,Inventory Accuracy / Putaway,P_DS001_019,Unconfirmed,Refund
QI00000240,ORD000007379,ITEM0000027562,DS001,SKU0016,Damaged Item,206.66,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000241,ORD000007387,ITEM0000027590,DS001,SKU0089,Missing Item,224.61,Inventory Accuracy / Putaway,P_DS001_015,Unconfirmed,Replacement
QI00000242,ORD000007390,ITEM0000027603,DS001,SKU0257,Missing Item,576.68,Inventory Accuracy / Putaway,P_DS001_033,Unconfirmed,Refund
QI00000243,ORD000007398,ITEM0000027638,DS001,SKU0085,Missing Item,938.8,Inventory Accuracy / Putaway,P_DS001_018,Unconfirmed,Replacement
QI00000244,ORD000007412,ITEM0000027697,DS001,SKU0021,Missing Item,387.42,Inventory Accuracy / Putaway,P_DS001_027,Unconfirmed,Refund
QI00000245,ORD000007457,ITEM0000027870,DS001,SKU0198,Missing Item,353.83,Inventory Accuracy / Putaway,P_DS001_015,Unconfirmed,Refund
QI00000246,ORD000007472,ITEM0000027922,DS001,SKU0265,Damaged Item,192.92,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00000247,ORD000007491,ITEM0000027994,DS001,SKU0194,Missing Item,234.44,Inventory Accuracy / Putaway,P_DS001_033,Unconfirmed,Refund
QI00000248,ORD000007515,ITEM0000028092,DS001,SKU0057,Missing Item,229.0,Inventory Accuracy / Putaway,P_DS001_018,Unconfirmed,Refund
QI00000249,ORD000007564,ITEM0000028279,DS001,SKU0021,Missing Item,387.42,Inventory Accuracy / Putaway,P_DS001_015,Unconfirmed,Refund
QI00000250,ORD000007569,ITEM0000028300,DS001,SKU0143,Damaged Item,201.68,Rider Handling / Last Mile,,Unconfirmed,Refund
QI00000251,ORD000007621,ITEM0000028499,DS001,SKU0076,Damaged Item,534.1,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000252,ORD000007634,ITEM0000028543,DS001,SKU0063,Missing Item,189.87,Inventory Accuracy / Putaway,P_DS001_003,Unconfirmed,Replacement
QI00000253,ORD000007639,ITEM0000028560,DS001,SKU0290,Wrong Item,416.48,Picking,P_DS001_024,Unconfirmed,Refund
QI00000254,ORD000007648,ITEM0000028593,DS001,SKU0176,Damaged Item,206.65,Rider Handling / Last Mile,,Unconfirmed,Refund
QI00000255,ORD000007684,ITEM0000028733,DS001,SKU0186,Missing Item,52.03,Inventory Accuracy / Putaway,P_DS001_009,Unconfirmed,Refund
QI00000256,ORD000007741,ITEM0000028930,DS001,SKU0018,Damaged Item,584.08,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00000257,ORD000007768,ITEM0000029025,DS001,SKU0181,Missing Item,412.97,Inventory Accuracy / Putaway,P_DS001_024,Unconfirmed,Replacement
QI00000258,ORD000007808,ITEM0000029177,DS001,SKU0022,Missing Item,446.03,Inventory Accuracy / Putaway,P_DS001_018,Unconfirmed,Refund
QI00000259,ORD000007852,ITEM0000029354,DS001,SKU0041,Wrong Item,95.3,Picking,P_DS001_027,Unconfirmed,Refund
QI00000260,ORD000007856,ITEM0000029371,DS001,SKU0173,Missing Item,451.68,Inventory Accuracy / Putaway,P_DS001_030,Unconfirmed,Refund
QI00000261,ORD000007892,ITEM0000029487,DS001,SKU0266,Wrong Item,218.79,Shelf Placement / Picking Verification,P_DS001_036,Unconfirmed,Refund
QI00000262,ORD000007917,ITEM0000029562,DS001,SKU0074,Missing Item,233.54,Inventory Accuracy / Putaway,P_DS001_003,Unconfirmed,Refund
QI00000263,ORD000007954,ITEM0000029715,DS001,SKU0245,Missing Item,280.87,Inventory Accuracy / Putaway,P_DS001_036,Unconfirmed,Replacement
QI00000264,ORD000007957,ITEM0000029727,DS001,SKU0016,Damaged Item,206.66,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000265,ORD000007963,ITEM0000029744,DS001,SKU0136,Missing Item,188.27,Inventory Accuracy / Putaway,P_DS001_006,Unconfirmed,Refund
QI00000266,ORD000007985,ITEM0000029826,DS001,SKU0057,Wrong Item,229.0,Picking,P_DS001_009,Unconfirmed,Refund
QI00000267,ORD000008004,ITEM0000029888,DS001,SKU0022,Missing Item,446.03,Inventory Accuracy / Putaway,P_DS001_015,Unconfirmed,Refund
QI00000268,ORD000008007,ITEM0000029899,DS001,SKU0133,Missing Item,664.79,Inventory Accuracy / Putaway,P_DS001_018,Unconfirmed,Refund
QI00000269,ORD000008015,ITEM0000029928,DS001,SKU0119,Missing Item,364.04,Inventory Accuracy / Putaway,P_DS001_028,Unconfirmed,Refund
QI00000270,ORD000008034,ITEM0000029983,DS001,SKU0105,Wrong Item,272.14,Shelf Placement / Picking Verification,P_DS001_007,Unconfirmed,Refund
QI00000271,ORD000008069,ITEM0000030120,DS001,SKU0144,Missing Item,82.27,Inventory Accuracy / Putaway,P_DS001_019,Unconfirmed,Refund
QI00000272,ORD000008071,ITEM0000030128,DS001,SKU0070,Damaged Item,78.06,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00000273,ORD000008094,ITEM0000030226,DS001,SKU0081,Damaged Item,87.92,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00000274,ORD000008116,ITEM0000030316,DS001,SKU0152,Wrong Item,606.41,Picking,P_DS001_001,Unconfirmed,Refund
QI00000275,ORD000008144,ITEM0000030411,DS001,SKU0242,Missing Item,217.44,Inventory Accuracy / Putaway,P_DS001_007,Unconfirmed,Replacement
QI00000276,ORD000008156,ITEM0000030457,DS001,SKU0150,Missing Item,356.42,Inventory Accuracy / Putaway,P_DS001_007,Unconfirmed,Refund
QI00000277,ORD000008226,ITEM0000030744,DS001,SKU0148,Missing Item,347.32,Inventory Accuracy / Putaway,P_DS001_005,Unconfirmed,Refund
QI00000278,ORD000008230,ITEM0000030754,DS001,SKU0119,Damaged Item,182.02,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000279,ORD000008238,ITEM0000030789,DS001,SKU0152,Missing Item,1212.82,Inventory Accuracy / Putaway,P_DS001_023,Unconfirmed,Replacement
QI00000280,ORD000008242,ITEM0000030807,DS001,SKU0064,Wrong Item,344.62,Picking,P_DS001_028,Unconfirmed,Refund
QI00000281,ORD000008245,ITEM0000030821,DS001,SKU0051,Missing Item,25.15,Inventory Accuracy / Putaway,P_DS001_011,Unconfirmed,Replacement
QI00000282,ORD000008261,ITEM0000030879,DS001,SKU0007,Missing Item,166.16,Inventory Accuracy / Putaway,P_DS001_011,Unconfirmed,Refund
QI00000283,ORD000008311,ITEM0000031072,DS001,SKU0174,Missing Item,225.38,Inventory Accuracy / Putaway,P_DS001_005,Unconfirmed,Refund
QI00000284,ORD000008319,ITEM0000031108,DS001,SKU0119,Damaged Item,364.04,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00000285,ORD000008320,ITEM0000031110,DS001,SKU0273,Missing Item,303.86,Inventory Accuracy / Putaway,P_DS001_035,Unconfirmed,Refund
QI00000286,ORD000008324,ITEM0000031130,DS001,SKU0197,Missing Item,260.58,Inventory Accuracy / Putaway,P_DS001_026,Unconfirmed,Refund
QI00000287,ORD000008408,ITEM0000031436,DS001,SKU0193,Wrong Item,323.59,Picking,P_DS001_017,Unconfirmed,Refund
QI00000288,ORD000008434,ITEM0000031543,DS001,SKU0156,Missing Item,61.95,Inventory Accuracy / Putaway,P_DS001_017,Unconfirmed,Refund
QI00000289,ORD000008449,ITEM0000031607,DS001,SKU0160,Wrong Item,215.8,Shelf Placement / Picking Verification,P_DS001_008,Unconfirmed,Refund
QI00000290,ORD000008477,ITEM0000031703,DS001,SKU0021,Wrong Item,387.42,Picking,P_DS001_032,Unconfirmed,Refund
QI00000291,ORD000008538,ITEM0000031937,DS001,SKU0120,Wrong Item,29.79,Picking,P_DS001_014,Unconfirmed,Refund
QI00000292,ORD000008553,ITEM0000031985,DS001,SKU0022,Damaged Item,446.03,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000293,ORD000008560,ITEM0000032011,DS001,SKU0085,Damaged Item,469.4,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000294,ORD000008586,ITEM0000032123,DS001,SKU0266,Missing Item,218.79,Inventory Accuracy / Putaway,P_DS001_011,Unconfirmed,Replacement
QI00000295,ORD000008589,ITEM0000032137,DS001,SKU0031,Missing Item,397.46,Inventory Accuracy / Putaway,P_DS001_026,Unconfirmed,Refund
QI00000296,ORD000008665,ITEM0000032393,DS001,SKU0272,Wrong Item,54.7,Picking,P_DS001_002,Unconfirmed,Refund
QI00000297,ORD000008701,ITEM0000032522,DS001,SKU0275,Damaged Item,88.36,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000298,ORD000008782,ITEM0000032794,DS001,SKU0253,Missing Item,253.2,Inventory Accuracy / Putaway,P_DS001_023,Unconfirmed,Refund
QI00000299,ORD000008831,ITEM0000032964,DS001,SKU0208,Missing Item,40.91,Inventory Accuracy / Putaway,P_DS001_005,Unconfirmed,Refund
QI00000300,ORD000008949,ITEM0000033406,DS001,SKU0141,Missing Item,106.65,Inventory Accuracy / Putaway,P_DS001_011,Unconfirmed,Replacement
QI00000301,ORD000009038,ITEM0000033720,DS001,SKU0131,Missing Item,255.32,Inventory Accuracy / Putaway,P_DS001_011,Unconfirmed,Refund
QI00000302,ORD000009076,ITEM0000033859,DS001,SKU0075,Wrong Item,287.26,Shelf Placement / Picking Verification,P_DS001_014,Unconfirmed,Refund
QI00000303,ORD000009088,ITEM0000033905,DS001,SKU0081,Missing Item,87.92,Inventory Accuracy / Putaway,P_DS001_017,Unconfirmed,Refund
QI00000304,ORD000009156,ITEM0000034163,DS001,SKU0274,Wrong Item,382.26,Shelf Placement / Picking Verification,P_DS001_011,Unconfirmed,Refund
QI00000305,ORD000009164,ITEM0000034198,DS001,SKU0209,Damaged Item,102.71,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000306,ORD000009174,ITEM0000034238,DS001,SKU0022,Missing Item,446.03,Inventory Accuracy / Putaway,P_DS001_014,Unconfirmed,Refund
QI00000307,ORD000009217,ITEM0000034388,DS001,SKU0197,Wrong Item,521.16,Picking,P_DS001_032,Unconfirmed,Refund
QI00000308,ORD000009229,ITEM0000034433,DS001,SKU0044,Missing Item,392.84,Inventory Accuracy / Putaway,P_DS001_017,Unconfirmed,Refund
QI00000309,ORD000009244,ITEM0000034485,DS001,SKU0198,Missing Item,353.83,Inventory Accuracy / Putaway,P_DS001_029,Unconfirmed,Refund
QI00000310,ORD000009347,ITEM0000034881,DS001,SKU0141,Wrong Item,213.3,Picking,P_DS001_023,Unconfirmed,Refund
QI00000311,ORD000009368,ITEM0000034967,DS001,SKU0141,Damaged Item,106.65,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00000312,ORD000009371,ITEM0000034977,DS001,SKU0185,Wrong Item,98.45,Shelf Placement / Picking Verification,P_DS001_029,Unconfirmed,Refund
QI00000313,ORD000009387,ITEM0000035037,DS001,SKU0095,Missing Item,225.12,Inventory Accuracy / Putaway,P_DS001_002,Unconfirmed,Refund
QI00000314,ORD000009387,ITEM0000035038,DS001,SKU0152,Missing Item,606.41,Inventory Accuracy / Putaway,P_DS001_002,Unconfirmed,Refund
QI00000315,ORD000009412,ITEM0000035126,DS001,SKU0180,Missing Item,74.68,Inventory Accuracy / Putaway,P_DS001_026,Unconfirmed,Refund
QI00000316,ORD000009479,ITEM0000035379,DS001,SKU0150,Missing Item,178.21,Inventory Accuracy / Putaway,P_DS001_008,Unconfirmed,Refund
QI00000317,ORD000009537,ITEM0000035579,DS001,SKU0021,Missing Item,387.42,Inventory Accuracy / Putaway,P_DS001_029,Unconfirmed,Replacement
QI00000318,ORD000009585,ITEM0000035765,DS001,SKU0074,Missing Item,233.54,Inventory Accuracy / Putaway,P_DS001_017,Unconfirmed,Replacement
QI00000319,ORD000009619,ITEM0000035898,DS001,SKU0130,Missing Item,44.48,Inventory Accuracy / Putaway,P_DS001_026,Unconfirmed,Replacement
QI00000320,ORD000009634,ITEM0000035960,DS001,SKU0298,Missing Item,158.44,Inventory Accuracy / Putaway,P_DS001_005,Unconfirmed,Refund
QI00000321,ORD000009638,ITEM0000035972,DS001,SKU0204,Wrong Item,674.82,Picking,P_DS001_008,Unconfirmed,Replacement
QI00000322,ORD000009651,ITEM0000036024,DS001,SKU0007,Missing Item,83.08,Inventory Accuracy / Putaway,P_DS001_005,Unconfirmed,Replacement
QI00000323,ORD000009652,ITEM0000036029,DS001,SKU0193,Missing Item,323.59,Inventory Accuracy / Putaway,P_DS001_017,Unconfirmed,Refund
QI00000324,ORD000009686,ITEM0000036134,DS001,SKU0028,Damaged Item,414.17,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000325,ORD000009694,ITEM0000036168,DS001,SKU0183,Missing Item,284.0,Inventory Accuracy / Putaway,P_DS001_011,Unconfirmed,Replacement
QI00000326,ORD000009698,ITEM0000036187,DS001,SKU0141,Missing Item,106.65,Inventory Accuracy / Putaway,P_DS001_014,Unconfirmed,Replacement
QI00000327,ORD000009721,ITEM0000036278,DS001,SKU0249,Missing Item,978.52,Inventory Accuracy / Putaway,P_DS001_009,Unconfirmed,Refund
QI00000328,ORD000009731,ITEM0000036311,DS001,SKU0176,Damaged Item,206.65,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00000329,ORD000009758,ITEM0000036425,DS001,SKU0160,Missing Item,215.8,Inventory Accuracy / Putaway,P_DS001_009,Unconfirmed,Refund
QI00000330,ORD000009802,ITEM0000036594,DS001,SKU0022,Missing Item,446.03,Inventory Accuracy / Putaway,P_DS001_009,Unconfirmed,Replacement
QI00000331,ORD000009830,ITEM0000036693,DS001,SKU0251,Missing Item,177.56,Inventory Accuracy / Putaway,P_DS001_015,Unconfirmed,Replacement
QI00000332,ORD000009830,ITEM0000036694,DS001,SKU0249,Missing Item,489.26,Inventory Accuracy / Putaway,P_DS001_015,Unconfirmed,Refund
QI00000333,ORD000009849,ITEM0000036759,DS001,SKU0119,Missing Item,182.02,Inventory Accuracy / Putaway,P_DS001_033,Unconfirmed,Refund
QI00000334,ORD000010018,ITEM0000037378,DS001,SKU0146,Missing Item,37.7,Inventory Accuracy / Putaway,P_DS001_012,Unconfirmed,Refund
QI00000335,ORD000010029,ITEM0000037420,DS001,SKU0023,Damaged Item,166.93,Putaway / Picking Handling,,Unconfirmed,Refund
QI00000336,ORD000010195,ITEM0000038036,DS001,SKU0006,Wrong Item,320.8,Shelf Placement / Picking Verification,P_DS001_033,Unconfirmed,Refund
QI00000337,ORD000010196,ITEM0000038040,DS001,SKU0023,Missing Item,166.93,Inventory Accuracy / Putaway,P_DS001_027,Unconfirmed,Refund
QI00000338,ORD000010211,ITEM0000038095,DS001,SKU0237,Missing Item,154.96,Inventory Accuracy / Putaway,P_DS001_020,Unconfirmed,Replacement
QI00000339,ORD000010272,ITEM0000038302,DS001,SKU0052,Missing Item,172.63,Inventory Accuracy / Putaway,P_DS001_012,Unconfirmed,Replacement
QI00000340,ORD000010287,ITEM0000038364,DS001,SKU0173,Missing Item,451.68,Inventory Accuracy / Putaway,P_DS001_013,Unconfirmed,Refund
QI00000341,ORD000010386,ITEM0000038732,DS001,SKU0012,Missing Item,230.15,Inventory Accuracy / Putaway,P_DS001_033,Unconfirmed,Refund
QI00000342,ORD000010423,ITEM0000038871,DS001,SKU0197,Missing Item,260.58,Inventory Accuracy / Putaway,P_DS001_030,Unconfirmed,Refund
QI00000343,ORD000010427,ITEM0000038889,DS001,SKU0071,Damaged Item,120.79,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00000344,ORD000010452,ITEM0000038979,DS001,SKU0080,Wrong Item,77.19,Picking,P_DS001_009,Unconfirmed,Replacement
QI00000345,ORD000010469,ITEM0000039033,DS001,SKU0018,Damaged Item,292.04,Putaway / Picking Handling,,Unconfirmed,Replacement
