Order_ID,Store_Date_Interval_ID,Store_ID,Order_Date,Interval_ID,Order_Created_Time,Delivery_Distance_KM,Promotion_ID,Total_Units,Distinct_SKU_Lines,Order_Value_INR
ORD000000241,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:45:42,0.95,,2,2,705.57
ORD000000242,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:32:09,1.65,,3,2,463.95
ORD000000243,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:57:39,1.29,,7,5,1465.45
ORD000000244,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:58:22,0.46,,5,4,1589.0
ORD000000245,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:31:22,0.31,,5,3,1142.79
ORD000000246,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:53:15,1.42,,6,5,735.15
ORD000000247,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:50:31,0.57,,4,2,563.54
ORD000000248,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:35:27,1.11,,3,2,832.13
ORD000000249,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:53:29,1.88,,5,4,1528.47
ORD000000250,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:41:07,1.38,,5,4,863.89
ORD000000251,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:46:49,0.68,,4,4,1078.58
ORD000000252,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:44:55,0.61,,7,5,1473.43
ORD000000253,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:37:19,1.11,,5,3,1741.25
ORD000000254,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:54:55,1.1,,3,2,236.36
ORD000000255,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:44:19,1.56,,7,5,1443.57
ORD000000256,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:38:47,1.5,,3,2,445.55
ORD000000257,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:35:59,1.31,,5,3,1999.63
ORD000000258,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:49:59,1.74,,5,4,883.02
ORD000000259,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:36:24,1.32,,3,3,516.52
ORD000000260,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:31:25,2.15,,3,3,650.71
ORD000000261,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:33:53,1.38,,8,6,1353.48
ORD000000262,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:40:35,1.06,,3,2,430.74
ORD000000263,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:34:25,1.56,,3,2,680.65
ORD000000264,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:30:21,0.89,,3,2,569.15
ORD000000265,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:47:39,1.18,,5,4,1683.25
ORD000000266,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:41:28,1.28,,7,6,1658.97
ORD000000267,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:51:20,0.4,,3,2,809.66
ORD000000268,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:54:33,0.79,,6,4,1118.06
ORD000000269,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:54:01,0.57,,7,5,1983.36
ORD000000270,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:51:05,1.86,,3,2,266.0
ORD000000271,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:56:03,1.59,,7,6,1844.4
ORD000000272,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:35:13,1.43,,11,7,2050.05
ORD000000273,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:33:28,0.27,,6,5,1216.12
ORD000000274,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:56:33,1.71,,3,2,736.38
ORD000000275,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:35:53,1.73,,3,2,938.4
ORD000000276,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:33:01,1.95,,4,3,681.08
ORD000000277,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:31:05,0.82,,7,4,1702.31
ORD000000278,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:56:31,1.51,,10,8,2147.47
ORD000000279,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:35:38,1.69,,4,3,1125.46
ORD000000280,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:55:06,2.07,,5,3,452.97
ORD000000281,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:33:06,1.21,,6,5,1018.71
ORD000000282,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:50:32,0.65,,7,6,1582.34
ORD000000283,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:32:35,1.34,,6,5,1952.24
ORD000000284,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:35:02,1.65,,3,2,151.46
ORD000000285,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:41:20,1.11,,3,2,454.87
ORD000000286,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:38:53,0.75,,2,1,607.72
ORD000000287,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:47:18,1.24,,3,2,710.14
ORD000000288,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:39:27,0.92,,4,3,1360.02
ORD000000289,DS001_20260701_I18,DS001,2026-07-01,18,2026-07-01 08:55:37,1.51,,5,4,724.55
ORD000000290,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:22:54,1.88,,4,2,614.64
ORD000000291,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:20:18,1.44,,6,5,990.57
ORD000000292,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:04:05,0.46,,3,2,689.97
ORD000000293,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:12:43,1.26,,4,3,920.13
ORD000000294,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:19:11,1.05,,2,2,174.38
ORD000000295,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:27:23,1.17,,3,2,301.09
ORD000000296,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:24:39,1.87,,3,2,737.94
ORD000000297,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:00:01,1.12,,5,3,1044.88
ORD000000298,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:20:26,1.15,,4,3,404.47
ORD000000299,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:18:50,1.36,,6,5,1465.54
ORD000000300,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:07:10,1.34,,5,3,803.74
ORD000000301,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:21:26,1.49,,5,4,886.11
ORD000000302,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:06:35,1.46,,5,4,979.68
ORD000000303,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:08:18,1.67,,3,2,711.36
ORD000000304,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:09:04,1.47,,4,3,1089.46
ORD000000305,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:02:27,0.62,,6,4,1821.7
ORD000000306,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:04:02,2.03,,5,4,1718.37
ORD000000307,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:04:59,1.43,,3,2,367.49
ORD000000308,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:04:01,1.66,,1,1,166.93
ORD000000309,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:27:19,1.48,,2,1,987.88
ORD000000310,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:10:21,1.3,,6,5,2108.88
ORD000000311,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:02:02,1.85,,4,3,809.18
ORD000000312,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:10:02,0.87,,6,4,1131.08
ORD000000313,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:13:43,1.99,,6,4,732.84
ORD000000314,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:02:16,2.13,,6,5,1135.4
ORD000000315,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:09:55,1.88,,5,4,783.94
ORD000000316,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:24:59,1.03,,5,4,1265.78
ORD000000317,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:14:03,0.66,,6,5,1429.68
ORD000000318,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:19:05,2.11,,6,5,1659.92
ORD000000319,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:14:47,0.78,,4,3,861.4
ORD000000320,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:05:14,0.84,,5,3,595.99
ORD000000321,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:19:01,1.93,,5,4,1017.89
ORD000000322,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:14:08,1.58,,5,3,1358.71
ORD000000323,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:17:23,0.99,,3,2,1594.29
ORD000000324,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:08:04,0.99,,4,3,1557.68
ORD000000325,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:01:42,1.52,,2,1,892.06
ORD000000326,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:16:20,0.65,,3,3,334.74
ORD000000327,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:01:29,0.95,,7,5,2836.92
ORD000000328,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:10:36,1.41,,4,3,1116.66
ORD000000329,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:16:35,1.08,,3,2,801.42
ORD000000330,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:23:00,1.24,,4,3,579.84
ORD000000331,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:16:27,1.94,,5,3,2283.0
ORD000000332,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:25:04,0.31,,3,3,680.61
ORD000000333,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:27:10,0.92,,3,3,331.28
ORD000000334,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:04:40,1.15,,5,4,1010.36
ORD000000335,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:17:09,2.14,,9,6,1816.99
ORD000000336,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:06:51,1.0,,3,2,229.31
ORD000000337,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:27:34,1.01,,5,4,1531.34
ORD000000338,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:02:31,1.5,,5,4,1414.43
ORD000000339,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:16:32,0.92,,5,4,1016.92
ORD000000340,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:12:10,1.04,,5,4,1406.7
ORD000000341,DS001_20260701_I19,DS001,2026-07-01,19,2026-07-01 09:13:37,1.29,,3,2,801.53
ORD000000342,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:31:58,1.28,,6,5,2391.28
ORD000000343,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:42:31,1.59,,6,5,1296.1
ORD000000344,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:34:10,1.4,,6,5,1821.75
ORD000000345,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:47:15,1.1,,4,3,574.12
ORD000000346,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:43:51,1.29,,8,7,1231.61
ORD000000347,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:42:10,1.29,,6,5,993.55
ORD000000348,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:37:29,0.54,,5,3,1503.72
ORD000000349,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:34:03,1.73,,5,4,1025.16
ORD000000350,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:33:24,1.53,,4,3,711.41
ORD000000351,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:52:01,2.01,,5,4,605.03
ORD000000352,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:49:57,1.94,,7,6,1428.8
ORD000000353,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:48:50,1.49,,6,4,2017.15
ORD000000354,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:49:24,1.65,,4,3,756.39
ORD000000355,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:35:55,0.85,,3,2,686.47
ORD000000356,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:44:28,1.41,,9,7,2058.56
ORD000000357,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:39:10,0.91,,2,2,543.59
ORD000000358,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:59:04,0.9,,7,6,1542.6
ORD000000359,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:52:05,1.42,,8,7,2053.75
ORD000000360,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:36:58,1.34,,4,2,894.58
ORD000000361,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:35:26,0.82,,3,3,732.24
ORD000000362,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:39:10,0.64,,4,3,769.37
ORD000000363,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:42:39,1.0,,2,1,1329.58
ORD000000364,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:36:00,0.77,,6,5,1604.83
ORD000000365,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:55:11,1.98,,5,4,542.26
ORD000000366,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:37:51,2.21,,3,3,785.54
ORD000000367,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:39:16,1.2,,6,4,924.72
ORD000000368,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:42:45,0.41,,4,3,1371.54
ORD000000369,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:31:26,0.93,,12,8,2247.1
ORD000000370,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:56:58,1.21,,5,4,804.56
ORD000000371,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:56:11,1.68,,6,4,1747.66
ORD000000372,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:33:34,0.53,,2,1,285.66
ORD000000373,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:57:03,1.44,,6,4,2041.13
ORD000000374,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:31:18,1.98,,5,3,1272.06
ORD000000375,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:31:13,0.5,,5,4,507.25
ORD000000376,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:38:12,1.87,,6,5,1236.91
ORD000000377,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:44:42,1.81,,5,4,718.06
ORD000000378,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:52:49,1.62,,3,2,682.7
ORD000000379,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:34:43,1.57,,3,2,859.35
ORD000000380,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:34:28,1.18,,4,2,1014.73
ORD000000381,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:58:04,1.24,,6,5,1685.82
ORD000000382,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:34:41,0.69,,3,2,1276.84
ORD000000383,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:48:10,0.72,,6,5,1368.83
ORD000000384,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:50:09,1.64,,8,7,1647.05
ORD000000385,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:48:24,2.13,,4,3,1228.33
ORD000000386,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:53:11,2.19,,3,3,226.41
ORD000000387,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:43:20,1.82,,8,5,2906.62
ORD000000388,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:33:10,1.46,,11,9,1991.4
ORD000000389,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:48:24,0.93,,6,4,1264.21
ORD000000390,DS001_20260701_I20,DS001,2026-07-01,20,2026-07-01 09:48:56,0.67,,9,8,2025.95
ORD000000391,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:12:16,0.73,,4,2,1201.18
ORD000000392,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:22:05,1.05,,3,3,841.48
ORD000000393,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:19:51,1.67,,4,3,460.67
ORD000000394,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:18:26,1.63,,5,4,1108.92
ORD000000395,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:03:41,1.77,,5,4,1604.93
ORD000000396,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:00:01,1.2,,6,5,1212.55
ORD000000397,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:17:37,1.16,,2,1,253.2
ORD000000398,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:01:30,0.76,,4,3,417.39
ORD000000399,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:27:56,1.92,,5,4,465.93
ORD000000400,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:22:20,1.13,,9,7,1669.08
ORD000000401,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:10:14,1.79,,5,3,1356.55
ORD000000402,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:16:25,1.73,,7,4,2029.45
ORD000000403,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:25:37,0.79,,3,3,1123.27
ORD000000404,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:04:46,0.74,,1,1,125.09
ORD000000405,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:10:25,1.27,,4,3,575.01
ORD000000406,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:14:28,2.01,,4,3,540.05
ORD000000407,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:10:34,1.39,,5,4,962.96
ORD000000408,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:22:09,1.29,,4,3,243.99
ORD000000409,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:03:45,0.98,,7,5,2002.22
ORD000000410,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:16:39,1.3,,7,6,1765.32
ORD000000411,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:16:51,1.55,,8,7,2537.02
ORD000000412,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:23:45,0.64,,4,3,784.16
ORD000000413,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:08:35,1.12,,5,3,862.38
ORD000000414,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:25:56,1.24,,4,3,904.16
ORD000000415,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:27:34,1.38,,3,3,852.05
ORD000000416,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:05:52,1.21,,5,4,1805.2
ORD000000417,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:12:55,1.46,,7,5,1104.89
ORD000000418,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:10:42,1.72,,2,2,691.95
ORD000000419,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:21:08,1.2,,6,4,1087.13
ORD000000420,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:24:51,1.72,,3,2,1022.71
ORD000000421,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:08:47,1.16,,6,4,616.85
ORD000000422,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:08:32,0.44,,4,4,891.85
ORD000000423,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:05:04,1.7,,6,4,1077.78
ORD000000424,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:25:47,1.32,,4,3,786.49
ORD000000425,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:07:06,1.25,,7,6,1732.99
ORD000000426,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:26:55,1.25,,7,5,1105.94
ORD000000427,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:25:18,0.61,,7,6,1497.52
ORD000000428,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:00:02,1.75,,4,3,2516.39
ORD000000429,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:17:43,1.83,,4,3,1315.84
ORD000000430,DS001_20260701_I21,DS001,2026-07-01,21,2026-07-01 10:02:55,1.54,,4,3,480.44
ORD000000431,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:34:00,1.41,,9,7,2141.14
ORD000000432,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:30:41,1.42,,6,4,1893.17
ORD000000433,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:59:35,2.08,,3,2,454.66
ORD000000434,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:32:08,1.21,,6,5,2074.49
ORD000000435,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:51:44,1.96,,6,5,1152.23
ORD000000436,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:40:07,0.83,,6,5,2375.54
ORD000000437,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:36:09,1.31,,6,4,2583.91
ORD000000438,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:41:13,1.83,,4,3,660.43
ORD000000439,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:43:43,1.08,,7,4,870.17
ORD000000440,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:40:52,1.65,,4,3,895.13
ORD000000441,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:51:16,1.41,,2,1,206.24
ORD000000442,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:44:25,1.9,,6,5,716.07
ORD000000443,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:39:13,1.77,,8,6,2061.64
ORD000000444,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:42:24,1.12,,5,4,877.0
ORD000000445,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:55:36,1.75,,5,3,1380.5
ORD000000446,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:56:55,0.62,,7,5,1927.36
ORD000000447,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:35:51,1.36,,5,4,480.68
ORD000000448,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:32:03,1.28,,6,5,1754.14
ORD000000449,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:42:35,1.43,,2,2,264.83
ORD000000450,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:36:07,1.53,,6,4,2006.83
ORD000000451,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:44:53,1.27,,6,4,1592.91
ORD000000452,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:34:53,1.05,,4,3,746.24
ORD000000453,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:52:04,1.38,,8,7,1299.38
ORD000000454,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:35:39,1.56,,6,5,2106.93
ORD000000455,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:33:55,1.32,,6,4,1418.99
ORD000000456,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:54:05,1.49,,3,3,344.55
ORD000000457,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:48:16,0.87,,8,7,1835.06
ORD000000458,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:57:58,0.63,,4,4,893.55
ORD000000459,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:43:38,1.44,,2,1,1152.68
ORD000000460,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:32:21,1.1,,4,3,441.23
ORD000000461,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:56:13,0.76,,6,4,1525.36
ORD000000462,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:41:18,0.5,,4,3,446.06
ORD000000463,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:49:50,1.18,,6,5,1559.35
ORD000000464,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:57:19,1.52,,9,7,2099.1
ORD000000465,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:45:08,1.56,,5,4,1085.84
ORD000000466,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:44:28,1.43,,3,3,854.53
ORD000000467,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:57:14,1.07,,7,4,1339.24
ORD000000468,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:53:54,1.17,,2,1,452.12
ORD000000469,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:33:12,1.5,,5,4,1091.98
ORD000000470,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:46:15,2.04,,5,4,1331.29
ORD000000471,DS001_20260701_I22,DS001,2026-07-01,22,2026-07-01 10:53:39,1.15,,5,3,1197.19
ORD000000472,DS001_20260701_I23,DS001,2026-07-01,23,2026-07-01 11:10:48,1.94,,6,5,1833.08
ORD000000473,DS001_20260701_I23,DS001,2026-07-01,23,2026-07-01 11:22:02,1.24,,2,1,74.68
ORD000000474,DS001_20260701_I23,DS001,2026-07-01,23,2026-07-01 11:09:07,2.05,,2,2,512.25
ORD000000475,DS001_20260701_I23,DS001,2026-07-01,23,2026-07-01 11:11:37,1.15,,3,2,879.2
ORD000000476,DS001_20260701_I23,DS001,2026-07-01,23,2026-07-01 11:21:34,1.43,,4,3,899.38
ORD000000477,DS001_20260701_I23,DS001,2026-07-01,23,2026-07-01 11:05:28,1.04,,4,3,990.53
ORD000000478,DS001_20260701_I23,DS001,2026-07-01,23,2026-07-01 11:11:33,2.3,,4,4,586.54
ORD000000479,DS001_20260701_I23,DS001,2026-07-01,23,2026-07-01 11:11:37,1.7,,4,3,983.76
ORD000000480,DS001_20260701_I23,DS001,2026-07-01,23,2026-07-01 11:08:44,1.16,,6,4,1431.35
ORD000000481,DS001_20260701_I23,DS001,2026-07-01,23,2026-07-01 11:24:01,1.32,,5,3,1027.63
